latitude_gps,longitude_gps,geometry,state,country
,,,,
6.4287014,3.5150822,POINT (3.5150822 6.4287014),Lagos,Nigeria
7.4395286,3.9981355,POINT (3.9981355 7.4395286),Oyo,Nigeria
,,,,
8.204115,4.9032317,POINT (4.9032317 8.204115),Kwara,Nigeria
5.5674488,5.7433312,POINT (5.7433312 5.5674488),Delta,Nigeria
5.5046328,6.0221014,POINT (6.0221014 5.5046328),Delta,Nigeria
6.6696632,3.5174932,POINT (3.5174932 6.6696632),Lagos,Nigeria
,,,,
6.45461,3.3849891,POINT (3.3849891 6.45461),Lagos,Nigeria
6.5484583,3.3752683,POINT (3.3752683 6.5484583),Lagos,Nigeria
6.4639223,3.5470178,POINT (3.5470178 6.4639223),Lagos,Nigeria
,,,,
8.9737833,7.4957867,POINT (7.4957867 8.9737833),Federal Capital Territory,Nigeria
,,,,
4.9763485,7.7842001,POINT (7.7842001 4.9763485),Akwa Ibom,Nigeria
7.4333021,3.8351565,POINT (3.8351565 7.4333021),Oyo,Nigeria
6.6297993,3.382199,POINT (3.382199 6.6297993),Lagos,Nigeria
6.5107433,3.3669267,POINT (3.3669267 6.5107433),Lagos,Nigeria
6.0008584,5.4536545,POINT (5.4536545 6.0008584),Delta,Nigeria
6.6334054,3.3194968,POINT (3.3194968 6.6334054),Lagos,Nigeria
6.5729248,3.395742,POINT (3.395742 6.5729248),Lagos,Nigeria
4.9009045,7.1253131,POINT (7.1253131 4.9009045),Rivers,Nigeria
8.9649349,7.4888751,POINT (7.4888751 8.9649349),Federal Capital Territory,Nigeria
9.1103087,7.2142242,POINT (7.2142242 9.1103087),Federal Capital Territory,Nigeria
7.3910921,3.8806443,POINT (3.8806443 7.3910921),Oyo,Nigeria
6.8510027,3.6237423,POINT (3.6237423 6.8510027),Ogun,Nigeria
6.5489138,3.2682643,POINT (3.2682643 6.5489138),Lagos,Nigeria
6.555502,3.3782405,POINT (3.3782405 6.555502),Lagos,Nigeria
,,,,
6.595453,3.3536098,POINT (3.3536098 6.595453),Lagos,Nigeria
6.6686835,3.3855154,POINT (3.3855154 6.6686835),Ogun,Nigeria
4.8907619,6.292947,POINT (6.292947 4.8907619),Bayelsa,Nigeria
,,,,
9.1057154,7.4219609,POINT (7.4219609 9.1057154),Federal Capital Territory,Nigeria
6.6072002,3.3220514,POINT (3.3220514 6.6072002),Lagos,Nigeria
6.4471178,3.4633795,POINT (3.4633795 6.4471178),Lagos,Nigeria
7.5585921,6.6295755,POINT (6.6295755 7.5585921),Kogi,Nigeria
6.5108886,3.3387383,POINT (3.3387383 6.5108886),Lagos,Nigeria
,,,,
6.6088724,3.3634778,POINT (3.3634778 6.6088724),Lagos,Nigeria
,,,,
,,,,
,,,,
6.5882017,3.4894833,POINT (3.4894833 6.5882017),Lagos,Nigeria
6.6552389,3.210158,POINT (3.210158 6.6552389),Ogun,Nigeria
7.390514,3.9468802,POINT (3.9468802 7.390514),Oyo,Nigeria
6.4423614,3.3264478,POINT (3.3264478 6.4423614),Lagos,Nigeria
7.444346666666666,3.850975,POINT (3.850975 7.444346666666666),Oyo,Nigeria
7.144828,3.3624393,POINT (3.3624393 7.144828),Ogun,Nigeria
6.4667173,3.5656116,POINT (3.5656116 6.4667173),Lagos,Nigeria
6.5748708,3.3034868,POINT (3.3034868 6.5748708),Lagos,Nigeria
6.4579188,7.5163954,POINT (7.5163954 6.4579188),Enugu,Nigeria
,,,,
7.8047891,6.7390327,POINT (6.7390327 7.8047891),Kogi,Nigeria
6.7045885,3.3370609,POINT (3.3370609 6.7045885),Ogun,Nigeria
7.41379,3.9835377,POINT (3.9835377 7.41379),Oyo,Nigeria
,,,,
6.4247372,3.5231228,POINT (3.5231228 6.4247372),Lagos,Nigeria
6.6065945,3.2455415,POINT (3.2455415 6.6065945),Lagos,Nigeria
,,,,
6.6386411,3.5020825,POINT (3.5020825 6.6386411),Lagos,Nigeria
6.4426667,3.4159954,POINT (3.4159954 6.4426667),Lagos,Nigeria
6.5881948,3.373377,POINT (3.373377 6.5881948),Lagos,Nigeria
6.5099619,3.0823159,POINT (3.0823159 6.5099619),Lagos,Nigeria
6.4394674,3.5159825,POINT (3.5159825 6.4394674),Lagos,Nigeria
7.3993196,3.928282,POINT (3.928282 7.3993196),Oyo,Nigeria
6.3728667,2.5535917,POINT (2.5535917 6.3728667),Abroad,Abroad
9.0836928,7.4711325,POINT (7.4711325 9.0836928),Federal Capital Territory,Nigeria
6.6003017,3.5030301,POINT (3.5030301 6.6003017),Lagos,Nigeria
6.4497993,3.2808764,POINT (3.2808764 6.4497993),Lagos,Nigeria
11.08574,7.7293333,POINT (7.7293333 11.08574),Kaduna,Nigeria
6.4450746,3.3736899,POINT (3.3736899 6.4450746),Lagos,Nigeria
6.5747283,3.3708733,POINT (3.3708733 6.5747283),Lagos,Nigeria
13.9882975,5.3967037,POINT (5.3967037 13.9882975),Niger,Nigeria
6.6614363,3.3097222,POINT (3.3097222 6.6614363),Lagos,Nigeria
,,,,
5.5703712,5.8074201,POINT (5.8074201 5.5703712),Delta,Nigeria
6.6862199,3.3182795,POINT (3.3182795 6.6862199),Lagos,Nigeria
,,,,
6.5747388,3.3925985,POINT (3.3925985 6.5747388),Lagos,Nigeria
7.3820442,3.8237879,POINT (3.8237879 7.3820442),Oyo,Nigeria
7.5962717,5.2263267,POINT (5.2263267 7.5962717),Ekiti,Nigeria
8.475389,4.6120462,POINT (4.6120462 8.475389),Kwara,Nigeria
,,,,
7.1726462,3.3767218,POINT (3.3767218 7.1726462),Ogun,Nigeria
6.5010925,3.3525884,POINT (3.3525884 6.5010925),Lagos,Nigeria
,,,,
,,,,
6.5935558,3.3579782,POINT (3.3579782 6.5935558),Lagos,Nigeria
6.6658632,3.3286754,POINT (3.3286754 6.6658632),Lagos,Nigeria
8.9493765,7.0721976,POINT (7.0721976 8.9493765),Federal Capital Territory,Nigeria
6.5467887,3.3043032,POINT (3.3043032 6.5467887),Lagos,Nigeria
6.5321736,3.3092007,POINT (3.3092007 6.5321736),Lagos,Nigeria
,,,,
6.5933476,3.3998479,POINT (3.3998479 6.5933476),Lagos,Nigeria
,,,,
,,,,
6.5212905,3.2663781,POINT (3.2663781 6.5212905),Lagos,Nigeria
,,,,
6.6121588,3.5652896,POINT (3.5652896 6.6121588),Lagos,Nigeria
,,,,
6.6104318,3.4201422,POINT (3.4201422 6.6104318),Lagos,Nigeria
9.1820309,12.4737079,POINT (12.4737079 9.1820309),Adamawa,Nigeria
6.5114876,3.3076912,POINT (3.3076912 6.5114876),Lagos,Nigeria
6.5027341,3.093473,POINT (3.093473 6.5027341),Lagos,Nigeria
,,,,
,,,,
,,,,
6.8334761,3.6336217,POINT (3.6336217 6.8334761),Ogun,Nigeria
,,,,
9.0695466,7.4637835,POINT (7.4637835 9.0695466),Federal Capital Territory,Nigeria
6.207128,6.6830663,POINT (6.6830663 6.207128),Delta,Nigeria
6.6127517,3.2890172,POINT (3.2890172 6.6127517),Lagos,Nigeria
34.0644188,-118.2470093,POINT (-118.2470093 34.0644188),Abroad,Abroad
6.5121751,3.3875561,POINT (3.3875561 6.5121751),Lagos,Nigeria
6.4672662,3.3916173,POINT (3.3916173 6.4672662),Lagos,Nigeria
9.0390881,7.4896613,POINT (7.4896613 9.0390881),Federal Capital Territory,Nigeria
,,,,
5.0349671,7.9326872,POINT (7.9326872 5.0349671),Akwa Ibom,Nigeria
,,,,
6.6865714,3.3551312,POINT (3.3551312 6.6865714),Ogun,Nigeria
7.3951521,3.9561218,POINT (3.9561218 7.3951521),Oyo,Nigeria
4.4381333,7.1691799,POINT (7.1691799 4.4381333),Rivers,Nigeria
6.621568,3.3170162,POINT (3.3170162 6.621568),Lagos,Nigeria
8.4898481,4.5816276,POINT (4.5816276 8.4898481),Kwara,Nigeria
6.7876332,3.6340013,POINT (3.6340013 6.7876332),Ogun,Nigeria
,,,,
5.6375015,-0.0930805,POINT (-0.0930805 5.6375015),Abroad,Abroad
7.3616032,3.8222449,POINT (3.8222449 7.3616032),Oyo,Nigeria
6.5039397,3.6168728,POINT (3.6168728 6.5039397),Lagos,Nigeria
7.0830531,4.8373414,POINT (4.8373414 7.0830531),Ondo,Nigeria
,,,,
6.43968,3.2623567,POINT (3.2623567 6.43968),Lagos,Nigeria
,,,,
,,,,
6.5787306,3.3204118,POINT (3.3204118 6.5787306),Lagos,Nigeria
,,,,
6.7024313,3.2975096,POINT (3.2975096 6.7024313),Ogun,Nigeria
,,,,
6.7009061,3.3258281,POINT (3.3258281 6.7009061),Ogun,Nigeria
6.5047279,3.3081526,POINT (3.3081526 6.5047279),Lagos,Nigeria
,,,,
6.4358009,3.4271583,POINT (3.4271583 6.4358009),Lagos,Nigeria
4.6369142,7.9306371,POINT (7.9306371 4.6369142),Akwa Ibom,Nigeria
7.7412509,8.5484473,POINT (8.5484473 7.7412509),Benue,Nigeria
8.4713691,4.493658,POINT (4.493658 8.4713691),Kwara,Nigeria
8.468855,4.574915,POINT (4.574915 8.468855),Kwara,Nigeria
10.5649567,7.448855,POINT (7.448855 10.5649567),Kaduna,Nigeria
9.8849631,8.8840125,POINT (8.8840125 9.8849631),Plateau,Nigeria
,,,,
6.5337961,3.3396787,POINT (3.3396787 6.5337961),Lagos,Nigeria
,,,,
10.6102712,7.3746954,POINT (7.3746954 10.6102712),Kaduna,Nigeria
,,,,
,,,,
6.5666867,3.3009699,POINT (3.3009699 6.5666867),Lagos,Nigeria
,,,,
6.5487811,3.2371513,POINT (3.2371513 6.5487811),Lagos,Nigeria
5.5344747,7.4994137,POINT (7.4994137 5.5344747),Abia,Nigeria
6.437825,3.513139,POINT (3.513139 6.437825),Lagos,Nigeria
6.8403499,3.9552659,POINT (3.9552659 6.8403499),Ogun,Nigeria
7.3836649,3.8597555,POINT (3.8597555 7.3836649),Oyo,Nigeria
,,,,
4.8583511,7.065474,POINT (7.065474 4.8583511),Rivers,Nigeria
8.7206777,4.481963,POINT (4.481963 8.7206777),Kwara,Nigeria
7.443816,3.9064279,POINT (3.9064279 7.443816),Oyo,Nigeria
4.8408025,7.0506844,POINT (7.0506844 4.8408025),Rivers,Nigeria
9.0585917,7.4931076,POINT (7.4931076 9.0585917),Federal Capital Territory,Nigeria
,,,,
,,,,
6.5109293,3.3242545,POINT (3.3242545 6.5109293),Lagos,Nigeria
54.998841,-7.2394455,POINT (-7.2394455 54.998841),Abroad,Abroad
6.4433195,3.4703342,POINT (3.4703342 6.4433195),Lagos,Nigeria
,,,,
,,,,
,,,,
6.5322733,3.376556,POINT (3.376556 6.5322733),Lagos,Nigeria
,,,,
6.4949086,3.357822,POINT (3.357822 6.4949086),Lagos,Nigeria
5.0482687,7.9016168,POINT (7.9016168 5.0482687),Akwa Ibom,Nigeria
6.4330438,3.4831343,POINT (3.4831343 6.4330438),Lagos,Nigeria
7.1383391,3.3244938,POINT (3.3244938 7.1383391),Ogun,Nigeria
6.6416459,3.3639364,POINT (3.3639364 6.6416459),Lagos,Nigeria
,,,,
6.484759,3.3063181,POINT (3.3063181 6.484759),Lagos,Nigeria
9.0296347,7.4717771,POINT (7.4717771 9.0296347),Federal Capital Territory,Nigeria
,,,,
6.6154703,3.3858721,POINT (3.3858721 6.6154703),Lagos,Nigeria
,,,,
,,,,
,,,,
7.2635807,5.2147603,POINT (5.2147603 7.2635807),Ondo,Nigeria
9.0034268,7.4257301,POINT (7.4257301 9.0034268),Federal Capital Territory,Nigeria
6.6434218,3.2899607,POINT (3.2899607 6.6434218),Lagos,Nigeria
6.6640516,3.3084765,POINT (3.3084765 6.6640516),Lagos,Nigeria
6.8989986,3.0015245,POINT (3.0015245 6.8989986),Ogun,Nigeria
9.0583068,7.5002227,POINT (7.5002227 9.0583068),Federal Capital Territory,Nigeria
6.6470949,3.4853446,POINT (3.4853446 6.6470949),Lagos,Nigeria
,,,,
5.0346331,6.3177889,POINT (6.3177889 5.0346331),Bayelsa,Nigeria
,,,,
6.2953705,5.6108072,POINT (5.6108072 6.2953705),Edo,Nigeria
12.9997831,7.6163355,POINT (7.6163355 12.9997831),Katsina,Nigeria
6.6010508,3.3903861,POINT (3.3903861 6.6010508),Lagos,Nigeria
6.5979106,3.2648063,POINT (3.2648063 6.5979106),Lagos,Nigeria
,,,,
,,,,
8.8536729,7.8819306,POINT (7.8819306 8.8536729),Nasarawa,Nigeria
6.7038913,3.3286609,POINT (3.3286609 6.7038913),Ogun,Nigeria
,,,,
6.5187287,3.336857,POINT (3.336857 6.5187287),Lagos,Nigeria
7.4150444,3.9328862,POINT (3.9328862 7.4150444),Oyo,Nigeria
6.554676,3.3544779,POINT (3.3544779 6.554676),Lagos,Nigeria
8.4870216,4.6184045,POINT (4.6184045 8.4870216),Kwara,Nigeria
6.6393427,3.4007935,POINT (3.4007935 6.6393427),Lagos,Nigeria
9.1171305,7.3879571,POINT (7.3879571 9.1171305),Federal Capital Territory,Nigeria
6.5862717,3.3808433,POINT (3.3808433 6.5862717),Lagos,Nigeria
,,,,
6.6370015,3.3525884,POINT (3.3525884 6.6370015),Lagos,Nigeria
10.4619949,7.3825294,POINT (7.3825294 10.4619949),Kaduna,Nigeria
6.6207717,3.9918867,POINT (3.9918867 6.6207717),Lagos,Nigeria
55.3115991,94.6767649,POINT (94.6767649 55.3115991),Abroad,Abroad
7.4363129,3.9216835,POINT (3.9216835 7.4363129),Oyo,Nigeria
6.6353847,3.2949932,POINT (3.2949932 6.6353847),Lagos,Nigeria
,,,,
9.4657347,12.0355697,POINT (12.0355697 9.4657347),Adamawa,Nigeria
7.6233317,5.2238733,POINT (5.2238733 7.6233317),Ekiti,Nigeria
6.4611679,3.2705574,POINT (3.2705574 6.4611679),Lagos,Nigeria
7.712747,8.616696,POINT (8.616696 7.712747),Benue,Nigeria
6.6349303,2.7494204,POINT (2.7494204 6.6349303),Ogun,Nigeria
9.0751951,7.4767951,POINT (7.4767951 9.0751951),Federal Capital Territory,Nigeria
7.7088112,4.4975218,POINT (4.4975218 7.7088112),Osun,Nigeria
,,,,
,,,,
6.483432,3.3566824,POINT (3.3566824 6.483432),Lagos,Nigeria
9.0478276,7.5010263,POINT (7.5010263 9.0478276),Federal Capital Territory,Nigeria
7.3610842,3.8761145,POINT (3.8761145 7.3610842),Oyo,Nigeria
6.6042239,3.2266053,POINT (3.2266053 6.6042239),Lagos,Nigeria
6.59471,3.2504,POINT (3.2504 6.59471),Lagos,Nigeria
10.4870486,7.4278134,POINT (7.4278134 10.4870486),Kaduna,Nigeria
12.023015,8.52696,POINT (8.52696 12.023015),Kano,Nigeria
12.023015,8.52696,POINT (8.52696 12.023015),Kano,Nigeria
4.9202344,6.2832062,POINT (6.2832062 4.9202344),Bayelsa,Nigeria
,,,,
6.6531879,3.325616,POINT (3.325616 6.6531879),Lagos,Nigeria
7.1044601,3.3126539,POINT (3.3126539 7.1044601),Ogun,Nigeria
,,,,
6.6305389,3.3217367,POINT (3.3217367 6.6305389),Lagos,Nigeria
7.7695283,4.5287483,POINT (4.5287483 7.7695283),Osun,Nigeria
,,,,
7.4249657,3.947865,POINT (3.947865 7.4249657),Oyo,Nigeria
6.5917535,3.2377797,POINT (3.2377797 6.5917535),Lagos,Nigeria
6.519665,3.3197567,POINT (3.3197567 6.519665),Lagos,Nigeria
4.8875645,7.0000951,POINT (7.0000951 4.8875645),Rivers,Nigeria
6.59091,3.3316383,POINT (3.3316383 6.59091),Lagos,Nigeria
,,,,
7.1392383,3.393302,POINT (3.393302 7.1392383),Ogun,Nigeria
,,,,
7.4000895,3.8899917,POINT (3.8899917 7.4000895),Oyo,Nigeria
9.1441383,7.360265,POINT (7.360265 9.1441383),Federal Capital Territory,Nigeria
,,,,
,,,,
6.4583626,3.3855015,POINT (3.3855015 6.4583626),Lagos,Nigeria
,,,,
13.0120103,5.2545693,POINT (5.2545693 13.0120103),Sokoto,Nigeria
,,,,
6.6299083,3.3658274,POINT (3.3658274 6.6299083),Lagos,Nigeria
6.6609292,3.3157574,POINT (3.3157574 6.6609292),Lagos,Nigeria
,,,,
,,,,
,,,,
6.5339884,3.3104082,POINT (3.3104082 6.5339884),Lagos,Nigeria
7.4113813,3.8918142,POINT (3.8918142 7.4113813),Oyo,Nigeria
,,,,
7.7835196,4.541653,POINT (4.541653 7.7835196),Osun,Nigeria
6.4414246,3.3628937,POINT (3.3628937 6.4414246),Lagos,Nigeria
5.5606382,5.8065445,POINT (5.8065445 5.5606382),Delta,Nigeria
,,,,
5.8387947,7.4632731,POINT (7.4632731 5.8387947),Abia,Nigeria
6.5182551,3.3243307,POINT (3.3243307 6.5182551),Lagos,Nigeria
6.47414,3.2979981,POINT (3.2979981 6.47414),Lagos,Nigeria
6.698642,3.2341849,POINT (3.2341849 6.698642),Ogun,Nigeria
7.7886063,4.554382,POINT (4.554382 7.7886063),Osun,Nigeria
6.5242577,3.3220514,POINT (3.3220514 6.5242577),Lagos,Nigeria
6.4411777,3.3310592,POINT (3.3310592 6.4411777),Lagos,Nigeria
,,,,
6.6006783,3.3563854,POINT (3.3563854 6.6006783),Lagos,Nigeria
,,,,
6.5873177,3.2538053,POINT (3.2538053 6.5873177),Lagos,Nigeria
6.9172694,3.0180403,POINT (3.0180403 6.9172694),Ogun,Nigeria
4.9409019,6.3207795,POINT (6.3207795 4.9409019),Bayelsa,Nigeria
9.015519,7.4406707,POINT (7.4406707 9.015519),Federal Capital Territory,Nigeria
9.5320913,6.4513621,POINT (6.4513621 9.5320913),Niger,Nigeria
6.4265408,3.336188,POINT (3.336188 6.4265408),Lagos,Nigeria
,,,,
6.4807943,3.3610229,POINT (3.3610229 6.4807943),Lagos,Nigeria
6.4486686,3.366254,POINT (3.366254 6.4486686),Lagos,Nigeria
6.4756932,3.6599474,POINT (3.6599474 6.4756932),Lagos,Nigeria
6.6711956,3.289814,POINT (3.289814 6.6711956),Lagos,Nigeria
,,,,
6.668453,3.3676319,POINT (3.3676319 6.668453),Ogun,Nigeria
6.442082,3.4128802,POINT (3.4128802 6.442082),Lagos,Nigeria
6.8466936,3.6557658,POINT (3.6557658 6.8466936),Ogun,Nigeria
7.3641184,3.8657788,POINT (3.8657788 7.3641184),Oyo,Nigeria
9.8535875,8.8947013,POINT (8.8947013 9.8535875),Plateau,Nigeria
6.4577299,3.1916983,POINT (3.1916983 6.4577299),Lagos,Nigeria
29.9354578,-95.3372123,POINT (-95.3372123 29.9354578),Abroad,Abroad
9.0158941,7.4456734,POINT (7.4456734 9.0158941),Federal Capital Territory,Nigeria
6.6691247,3.2854141,POINT (3.2854141 6.6691247),Lagos,Nigeria
6.6113085,3.3056888,POINT (3.3056888 6.6113085),Lagos,Nigeria
8.4846539,4.6161456,POINT (4.6161456 8.4846539),Kwara,Nigeria
,,,,
6.470968,3.5931542,POINT (3.5931542 6.470968),Lagos,Nigeria
8.4387867,4.5990583,POINT (4.5990583 8.4387867),Kwara,Nigeria
,,,,
6.5498716,3.36972,POINT (3.36972 6.5498716),Lagos,Nigeria
7.632835,4.7424917,POINT (4.7424917 7.632835),Osun,Nigeria
,,,,
12.0265716,8.5349378,POINT (8.5349378 12.0265716),Kano,Nigeria
6.794871,3.2012288,POINT (3.2012288 6.794871),Ogun,Nigeria
,,,,
,,,,
,,,,
,,,,
8.9920905,7.4640085,POINT (7.4640085 8.9920905),Federal Capital Territory,Nigeria
6.6831984,3.4711315,POINT (3.4711315 6.6831984),Lagos,Nigeria
,,,,
7.2378539,5.2247215,POINT (5.2247215 7.2378539),Ondo,Nigeria
33.883619,-117.8225091,POINT (-117.8225091 33.883619),Abroad,Abroad
9.0300817,7.5931033,POINT (7.5931033 9.0300817),Nasarawa,Nigeria
6.3146482,8.0997482,POINT (8.0997482 6.3146482),Ebonyi,Nigeria
9.0151792,7.5750023,POINT (7.5750023 9.0151792),Nasarawa,Nigeria
,,,,
6.8334492,3.4380035,POINT (3.4380035 6.8334492),Ogun,Nigeria
,,,,
,,,,
6.6879175,3.276811,POINT (3.276811 6.6879175),Lagos,Nigeria
,,,,
4.720982,7.1570717,POINT (7.1570717 4.720982),Rivers,Nigeria
,,,,
4.8319172,6.9979401,POINT (6.9979401 4.8319172),Rivers,Nigeria
,,,,
6.4540573,3.4231792,POINT (3.4231792 6.4540573),Lagos,Nigeria
4.8340691,7.0483318,POINT (7.0483318 4.8340691),Rivers,Nigeria
,,,,
,,,,
6.6671957,3.319964,POINT (3.319964 6.6671957),Lagos,Nigeria
5.8857439,5.6903337,POINT (5.6903337 5.8857439),Delta,Nigeria
5.5372662,7.464168,POINT (7.464168 5.5372662),Abia,Nigeria
7.4142169,3.9225779,POINT (3.9225779 7.4142169),Oyo,Nigeria
,,,,
6.4250421,3.3365305,POINT (3.3365305 6.4250421),Lagos,Nigeria
7.374784,3.8754919,POINT (3.8754919 7.374784),Oyo,Nigeria
6.4291349,3.4274473,POINT (3.4274473 6.4291349),Lagos,Nigeria
,,,,
6.6061828,3.344965,POINT (3.344965 6.6061828),Lagos,Nigeria
7.3464418,3.8758802,POINT (3.8758802 7.3464418),Oyo,Nigeria
6.4637795,3.5547609,POINT (3.5547609 6.4637795),Lagos,Nigeria
,,,,
9.0370751,7.493763,POINT (7.493763 9.0370751),Federal Capital Territory,Nigeria
,,,,
,,,,
4.8151643,7.0432296,POINT (7.0432296 4.8151643),Rivers,Nigeria
6.629587,3.2638633,POINT (3.2638633 6.629587),Lagos,Nigeria
6.471885,7.48457,POINT (7.48457 6.471885),Enugu,Nigeria
6.4739359,3.6181852,POINT (3.6181852 6.4739359),Lagos,Nigeria
7.7059891,5.2478726,POINT (5.2478726 7.7059891),Ekiti,Nigeria
,,,,
6.6074703,3.3939591,POINT (3.3939591 6.6074703),Lagos,Nigeria
5.5479256,5.7724916,POINT (5.7724916 5.5479256),Delta,Nigeria
,,,,
6.5398004,3.2871302,POINT (3.2871302 6.5398004),Lagos,Nigeria
6.4428334,3.4205973,POINT (3.4205973 6.4428334),Lagos,Nigeria
9.0546924,7.4845662,POINT (7.4845662 9.0546924),Federal Capital Territory,Nigeria
4.7911916,7.0106293,POINT (7.0106293 4.7911916),Rivers,Nigeria
7.0301684,3.2367526,POINT (3.2367526 7.0301684),Ogun,Nigeria
9.0171219,7.679738,POINT (7.679738 9.0171219),Nasarawa,Nigeria
6.5247019,3.3846204,POINT (3.3846204 6.5247019),Lagos,Nigeria
,,,,
7.7157783,8.5050067,POINT (8.5050067 7.7157783),Benue,Nigeria
6.6024647,3.3077251,POINT (3.3077251 6.6024647),Lagos,Nigeria
,,,,
7.3963207,3.9382775,POINT (3.9382775 7.3963207),Oyo,Nigeria
6.5066008,3.3245692,POINT (3.3245692 6.5066008),Lagos,Nigeria
6.5838284,3.2872931,POINT (3.2872931 6.5838284),Lagos,Nigeria
6.5346377,3.2616629,POINT (3.2616629 6.5346377),Lagos,Nigeria
6.4513889,3.2686193,POINT (3.2686193 6.4513889),Lagos,Nigeria
,,,,
,,,,
6.817493,3.4244407,POINT (3.4244407 6.817493),Ogun,Nigeria
8.1476031,4.2607369,POINT (4.2607369 8.1476031),Oyo,Nigeria
9.0514301,7.4288404,POINT (7.4288404 9.0514301),Federal Capital Territory,Nigeria
,,,,
4.9607559,8.3418717,POINT (8.3418717 4.9607559),Cross River,Nigeria
4.9232295,6.2978783,POINT (6.2978783 4.9232295),Bayelsa,Nigeria
6.5957323,3.3409676,POINT (3.3409676 6.5957323),Lagos,Nigeria
6.5790486,3.3507089,POINT (3.3507089 6.5790486),Lagos,Nigeria
5.1368405,7.3541878,POINT (7.3541878 5.1368405),Abia,Nigeria
6.4166369,2.9875028,POINT (2.9875028 6.4166369),Lagos,Nigeria
7.1760897,3.4017392,POINT (3.4017392 7.1760897),Ogun,Nigeria
6.4343022,3.4282016,POINT (3.4282016 6.4343022),Lagos,Nigeria
6.581626,3.359202,POINT (3.359202 6.581626),Lagos,Nigeria
6.4847089,3.3053442,POINT (3.3053442 6.4847089),Lagos,Nigeria
7.8168117,6.6461967,POINT (6.6461967 7.8168117),Kogi,Nigeria
7.364631,3.8649437,POINT (3.8649437 7.364631),Oyo,Nigeria
7.7631517,4.5497533,POINT (4.5497533 7.7631517),Osun,Nigeria
6.9476778,3.9060569,POINT (3.9060569 6.9476778),Ogun,Nigeria
6.259365,5.6793267,POINT (5.6793267 6.259365),Edo,Nigeria
9.0286167,7.4918243,POINT (7.4918243 9.0286167),Federal Capital Territory,Nigeria
6.5570449,3.3511583,POINT (3.3511583 6.5570449),Lagos,Nigeria
8.4708378,4.4944671,POINT (4.4944671 8.4708378),Kwara,Nigeria
7.3797225,4.0234122,POINT (4.0234122 7.3797225),Oyo,Nigeria
,,,,
7.1044807,3.3127202,POINT (3.3127202 7.1044807),Ogun,Nigeria
,,,,
,,,,
6.5031619,3.3494296,POINT (3.3494296 6.5031619),Lagos,Nigeria
4.8997356,7.1108716,POINT (7.1108716 4.8997356),Rivers,Nigeria
,,,,
6.5121219,3.2534281,POINT (3.2534281 6.5121219),Lagos,Nigeria
7.4654727,3.8582203,POINT (3.8582203 7.4654727),Oyo,Nigeria
6.436185,3.4132627,POINT (3.4132627 6.436185),Lagos,Nigeria
,,,,
,,,,
,,,,
6.4978043,3.109123,POINT (3.109123 6.4978043),Lagos,Nigeria
4.9335653,6.3114759,POINT (6.3114759 4.9335653),Bayelsa,Nigeria
7.4239626,3.8395746,POINT (3.8395746 7.4239626),Oyo,Nigeria
8.4498172,4.470813,POINT (4.470813 8.4498172),Kwara,Nigeria
6.6378765,3.3561755,POINT (3.3561755 6.6378765),Lagos,Nigeria
7.4023509,3.8380987,POINT (3.8380987 7.4023509),Oyo,Nigeria
7.4143335,3.9514123,POINT (3.9514123 7.4143335),Oyo,Nigeria
6.4263965,7.5296319,POINT (7.5296319 6.4263965),Enugu,Nigeria
,,,,
,,,,
,,,,
7.9863467,3.57922,POINT (3.57922 7.9863467),Oyo,Nigeria
,,,,
6.5077577,3.2616983,POINT (3.2616983 6.5077577),Lagos,Nigeria
6.5318884,3.3704933,POINT (3.3704933 6.5318884),Lagos,Nigeria
,,,,
,,,,
,,,,
9.8798816,8.8869769,POINT (8.8869769 9.8798816),Plateau,Nigeria
6.5849264,3.3921032,POINT (3.3921032 6.5849264),Lagos,Nigeria
6.6333374,3.2453548,POINT (3.2453548 6.6333374),Lagos,Nigeria
6.4848291,3.3713936,POINT (3.3713936 6.4848291),Lagos,Nigeria
,,,,
6.4751669,3.5790813,POINT (3.5790813 6.4751669),Lagos,Nigeria
,,,,
,,,,
6.6239767,3.3351367,POINT (3.3351367 6.6239767),Lagos,Nigeria
8.4680385,4.5646288,POINT (4.5646288 8.4680385),Kwara,Nigeria
6.1265464,6.7717363,POINT (6.7717363 6.1265464),Anambra,Nigeria
6.4543393,3.5135142,POINT (3.5135142 6.4543393),Lagos,Nigeria
6.4531,3.3958,POINT (3.3958 6.4531),Lagos,Nigeria
7.7136352,5.2488405,POINT (5.2488405 7.7136352),Ekiti,Nigeria
,,,,
6.8803114,3.7055958,POINT (3.7055958 6.8803114),Ogun,Nigeria
,,,,
6.633555,3.27407,POINT (3.27407 6.633555),Lagos,Nigeria
6.66989,3.2737267,POINT (3.2737267 6.66989),Lagos,Nigeria
6.4517767,3.6076055,POINT (3.6076055 6.4517767),Lagos,Nigeria
,,,,
5.1336237,7.3389105,POINT (7.3389105 5.1336237),Abia,Nigeria
11.085675,7.7272367,POINT (7.7272367 11.085675),Kaduna,Nigeria
9.240795,12.42122,POINT (12.42122 9.240795),Adamawa,Nigeria
,,,,
,,,,
6.6804133,3.2932017,POINT (3.2932017 6.6804133),Lagos,Nigeria
,,,,
,,,,
9.170555,7.3814717,POINT (7.3814717 9.170555),Federal Capital Territory,Nigeria
,,,,
6.6405991,2.7486303,POINT (2.7486303 6.6405991),Ogun,Nigeria
